Usa Beverage Retailer  Dataset,,,,,,,,,,,
,,,,,,,,,,,
Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Coca-Cola,$0.30 ,"6,250","$1,875 ",$750 ,40%
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Diet Coke,$0.30 ,"4,250","$1,275 ",$446 ,35%
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Sprite,$0.20 ,"4,250",$850 ,$298 ,35%
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Fanta,$0.25 ,"2,750",$688 ,$275 ,40%
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Powerade,$0.40 ,"3,250","$1,300 ",$455 ,35%
BevCo,1185732,1/18/2023,Midwest,Michigan,Detroit,Dasani Water,$0.30 ,"4,250","$1,275 ",$638 ,50%
BevCo,1185732,2/18/2023,Midwest,Michigan,Detroit,Coca-Cola,$0.30 ,"6,750","$2,025 ",$810 ,40%
BevCo,1185732,2/18/2023,Midwest,Michigan,Detroit,Diet Coke,$0.30 ,"3,250",$975 ,$341 ,35%
BevCo,1185732,2/18/2023,Midwest,Michigan,Detroit,Sprite,$0.20 ,"3,750",$750 ,$263 ,35%
BevCo,1185732,2/18/2023,Midwest,Missouri,St. Louis,Fanta,$0.25 ,"2,500",$625 ,$250 ,40%
BevCo,1185732,2/18/2023,Midwest,Missouri,St. Louis,Powerade,$0.40 ,"3,250","$1,300 ",$455 ,35%
BevCo,1185732,2/18/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.30 ,"4,000","$1,200 ",$600 ,50%
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.35 ,"6,200","$2,170 ",$868 ,40%
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.35 ,"3,000","$1,050 ",$368 ,35%
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Sprite,$0.25 ,"3,500",$875 ,$306 ,35%
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Fanta,$0.30 ,"2,000",$600 ,$240 ,40%
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Powerade,$0.45 ,"2,500","$1,125 ",$394 ,35%
BevCo,1185732,3/17/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.35 ,"3,500","$1,225 ",$613 ,50%
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.35 ,"5,750","$2,013 ",$805 ,40%
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.30 ,"2,750",$825 ,$289 ,35%
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Sprite,$0.20 ,"2,750",$550 ,$193 ,35%
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Fanta,$0.25 ,"2,000",$500 ,$200 ,40%
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Powerade,$0.40 ,"2,250",$900 ,$315 ,35%
BevCo,1185732,4/18/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.30 ,"3,500","$1,050 ",$525 ,50%
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.40 ,"6,200","$2,480 ",$992 ,40%
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.35 ,"3,250","$1,138 ",$398 ,35%
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Sprite,$0.30 ,"3,000",$900 ,$315 ,35%
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Fanta,$0.30 ,"2,250",$675 ,$270 ,40%
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Powerade,$0.45 ,"2,500","$1,125 ",$394 ,35%
BevCo,1185732,5/19/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.50 ,"3,500","$1,750 ",$875 ,50%
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.35 ,"6,000","$2,100 ",$840 ,40%
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.30 ,"3,500","$1,050 ",$368 ,35%
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Sprite,$0.25 ,"3,750",$938 ,$328 ,35%
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Fanta,$0.25 ,"3,500",$875 ,$350 ,40%
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Powerade,$0.40 ,"3,500","$1,400 ",$490 ,35%
BevCo,1185732,6/18/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.45 ,"5,250","$2,363 ","$1,181 ",50%
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.40 ,"7,500","$3,000 ","$1,200 ",40%
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.35 ,"5,000","$1,750 ",$613 ,35%
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Sprite,$0.30 ,"4,250","$1,275 ",$446 ,35%
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Fanta,$0.30 ,"3,750","$1,125 ",$450 ,40%
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Powerade,$0.40 ,"3,750","$1,500 ",$525 ,35%
BevCo,1185732,7/17/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.45 ,"5,500","$2,475 ","$1,238 ",50%
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.40 ,"7,000","$2,800 ","$1,120 ",40%
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.40 ,"4,750","$1,900 ",$665 ,35%
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Sprite,$0.35 ,"4,000","$1,400 ",$490 ,35%
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Fanta,$0.25 ,"3,250",$813 ,$325 ,40%
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Powerade,$0.35 ,"3,000","$1,050 ",$368 ,35%
BevCo,1185732,8/18/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.40 ,"4,750","$1,900 ",$950 ,50%
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.35 ,"6,000","$2,100 ",$840 ,40%
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.30 ,"4,000","$1,200 ",$420 ,35%
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Sprite,$0.15 ,"3,000",$450 ,$158 ,35%
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Fanta,$0.15 ,"2,750",$413 ,$165 ,40%
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Powerade,$0.25 ,"2,750",$688 ,$241 ,35%
BevCo,1185732,9/19/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.30 ,"3,500","$1,050 ",$525 ,50%
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.35 ,"5,250","$1,838 ",$735 ,40%
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.25 ,"3,500",$875 ,$306 ,35%
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Sprite,$0.25 ,"2,500",$625 ,$219 ,35%
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Fanta,$0.25 ,"2,250",$563 ,$225 ,40%
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Powerade,$0.35 ,"2,250",$788 ,$276 ,35%
BevCo,1185732,10/18/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.40 ,"3,500","$1,400 ",$700 ,50%
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.35 ,"5,000","$1,750 ",$700 ,40%
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.25 ,"3,500",$875 ,$306 ,35%
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Sprite,$0.25 ,"2,950",$738 ,$258 ,35%
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Fanta,$0.25 ,"3,250",$813 ,$325 ,40%
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Powerade,$0.45 ,"3,000","$1,350 ",$473 ,35%
BevCo,1185732,11/18/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.50 ,"4,000","$2,000 ","$1,000 ",50%
BevCo,1185732,12/17/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.45 ,"6,500","$2,925 ","$1,170 ",40%
BevCo,1185732,12/17/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.35 ,"4,500","$1,575 ",$551 ,35%
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Sprite,$0.35 ,"4,000","$1,400 ",$490 ,35%
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Fanta,$0.35 ,"3,500","$1,225 ",$490 ,40%
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Powerade,$0.45 ,"3,500","$1,575 ",$551 ,35%
West Soda,1185732,12/17/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.50 ,"4,500","$2,250 ","$1,125 ",50%
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.25 ,"6,750","$1,688 ",$675 ,40%
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.25 ,"4,750","$1,188 ",$416 ,35%
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Sprite,$0.15 ,"4,750",$713 ,$249 ,35%
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Fanta,$0.20 ,"3,250",$650 ,$260 ,40%
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Powerade,$0.35 ,"3,750","$1,313 ",$459 ,35%
West Soda,1185732,1/11/2023,Midwest,Missouri,St. Louis,Dasani Water,$0.25 ,"4,750","$1,188 ",$594 ,50%
West Soda,1185732,2/11/2023,Midwest,Missouri,St. Louis,Coca-Cola,$0.25 ,"7,250","$1,813 ",$725 ,40%
West Soda,1185732,2/11/2023,Midwest,Missouri,St. Louis,Diet Coke,$0.25 ,"3,750",$938 ,$328 ,35%
West Soda,1185732,2/11/2023,Midwest,Missouri,St. Louis,Sprite,$0.15 ,"4,250",$638 ,$223 ,35%
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Fanta,$0.20 ,"3,000",$600 ,$240 ,40%
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Powerade,$0.35 ,"3,750","$1,313 ",$459 ,35%
West Soda,1185732,2/11/2023,West,Utah,Salt Lake City,Dasani Water,$0.25 ,"4,500","$1,125 ",$563 ,50%
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Coca-Cola,$0.30 ,"6,700","$2,010 ",$804 ,40%
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Diet Coke,$0.30 ,"3,500","$1,050 ",$368 ,35%
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Sprite,$0.20 ,"4,000",$800 ,$280 ,35%
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Fanta,$0.25 ,"2,500",$625 ,$250 ,40%
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Powerade,$0.40 ,"3,000","$1,200 ",$420 ,35%
West Soda,1185732,3/10/2023,West,Utah,Salt Lake City,Dasani Water,$0.30 ,"4,000","$1,200 ",$600 ,50%
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Coca-Cola,$0.30 ,"6,250","$1,875 ",$750 ,40%
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Diet Coke,$0.25 ,"3,250",$813 ,$284 ,35%
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Sprite,$0.15 ,"3,250",$488 ,$171 ,35%
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Fanta,$0.20 ,"2,500",$500 ,$200 ,40%
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Powerade,$0.35 ,"2,750",$963 ,$337 ,35%
West Soda,1185732,4/11/2023,West,Utah,Salt Lake City,Dasani Water,$0.25 ,"4,000","$1,000 ",$500 ,50%
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Coca-Cola,$0.35 ,"6,700","$2,345 ",$938 ,40%
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Diet Coke,$0.30 ,"3,750","$1,125 ",$394 ,35%
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Sprite,$0.25 ,"3,500",$875 ,$306 ,35%
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Fanta,$0.25 ,"2,750",$688 ,$275 ,40%
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Powerade,$0.40 ,"3,000","$1,200 ",$420 ,35%
West Soda,1185732,5/12/2023,West,Utah,Salt Lake City,Dasani Water,$0.45 ,"4,000","$1,800 ",$900 ,50%
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Coca-Cola,$0.30 ,"6,500","$1,950 ",$780 ,40%
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Diet Coke,$0.25 ,"4,000","$1,000 ",$350 ,35%
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Sprite,$0.20 ,"4,250",$850 ,$298 ,35%
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Fanta,$0.20 ,"4,000",$800 ,$320 ,40%
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Powerade,$0.35 ,"4,000","$1,400 ",$490 ,35%
West Soda,1185732,6/11/2023,West,Utah,Salt Lake City,Dasani Water,$0.40 ,"5,750","$2,300 ","$1,150 ",50%
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Coca-Cola,$0.35 ,"8,000","$2,800 ","$1,120 ",40%
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Diet Coke,$0.30 ,"5,500","$1,650 ",$578 ,35%
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Sprite,$0.25 ,"4,750","$1,188 ",$416 ,35%
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Fanta,$0.25 ,"4,250","$1,063 ",$425 ,40%
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Powerade,$0.35 ,"4,250","$1,488 ",$521 ,35%
West Soda,1185732,7/10/2023,West,Utah,Salt Lake City,Dasani Water,$0.40 ,"6,000","$2,400 ","$1,200 ",50%
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Coca-Cola,$0.35 ,"7,500","$2,625 ","$1,050 ",40%
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Diet Coke,$0.35 ,"5,250","$1,838 ",$643 ,35%
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Sprite,$0.30 ,"4,500","$1,350 ",$473 ,35%
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Fanta,$0.20 ,"3,750",$750 ,$300 ,40%
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Powerade,$0.30 ,"3,500","$1,050 ",$368 ,35%
West Soda,1185732,8/11/2023,West,Utah,Salt Lake City,Dasani Water,$0.35 ,"5,250","$1,838 ",$919 ,50%
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Coca-Cola,$0.30 ,"6,500","$1,950 ",$780 ,40%
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Diet Coke,$0.25 ,"4,500","$1,125 ",$394 ,35%
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Sprite,$0.10 ,"3,500",$350 ,$123 ,35%
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Fanta,$0.10 ,"3,250",$325 ,$130 ,40%
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Powerade,$0.20 ,"3,250",$650 ,$228 ,35%
West Soda,1185732,9/12/2023,West,Utah,Salt Lake City,Dasani Water,$0.25 ,"4,000","$1,000 ",$500 ,50%
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Coca-Cola,$0.30 ,"5,750","$1,725 ",$690 ,40%
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Diet Coke,$0.20 ,"4,000",$800 ,$280 ,35%
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Sprite,$0.20 ,"3,000",$600 ,$210 ,35%
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Fanta,$0.20 ,"2,750",$550 ,$220 ,40%
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Powerade,$0.30 ,"2,750",$825 ,$289 ,35%
West Soda,1185732,10/11/2023,West,Utah,Salt Lake City,Dasani Water,$0.35 ,"4,000","$1,400 ",$700 ,50%
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Coca-Cola,$0.30 ,"5,500","$1,650 ",$660 ,40%
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Diet Coke,$0.20 ,"4,000",$800 ,$280 ,35%
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Sprite,$0.20 ,"3,450",$690 ,$242 ,35%
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Fanta,$0.20 ,"3,750",$750 ,$300 ,40%
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Powerade,$0.40 ,"3,500","$1,400 ",$490 ,35%
West Soda,1185732,11/11/2023,West,Utah,Salt Lake City,Dasani Water,$0.45 ,"4,500","$2,025 ","$1,013 ",50%
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Coca-Cola,$0.40 ,"7,000","$2,800 ","$1,120 ",40%
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Diet Coke,$0.30 ,"5,000","$1,500 ",$525 ,35%
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Sprite,$0.30 ,"4,500","$1,350 ",$473 ,35%
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Fanta,$0.30 ,"4,000","$1,200 ",$480 ,40%
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Powerade,$0.40 ,"4,000","$1,600 ",$560 ,35%
West Soda,1185732,12/10/2023,West,Utah,Salt Lake City,Dasani Water,$0.45 ,"5,000","$2,250 ","$1,125 ",50%
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Coca-Cola,$0.30 ,"3,500","$1,050 ",$368 ,35%
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Diet Coke,$0.40 ,"3,500","$1,400 ",$490 ,35%
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Sprite,$0.40 ,"3,500","$1,400 ",$490 ,35%
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Fanta,$0.40 ,"2,000",$800 ,$280 ,35%
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Powerade,$0.45 ,"1,500",$675 ,$270 ,40%
West Soda,1128299,1/24/2023,West,Utah,Salt Lake City,Dasani Water,$0.40 ,"4,000","$1,600 ",$480 ,30%
West Soda,1128299,2/24/2023,West,Utah,Salt Lake City,Coca-Cola,$0.30 ,"4,500","$1,350 ",$473 ,35%
West Soda,1128299,2/24/2023,West,Utah,Salt Lake City,Diet Coke,$0.40 ,"3,500","$1,400 ",$490 ,35%
West Soda,1128299,2/24/2023,West,Utah,Salt Lake City,Sprite,$0.40 ,"3,500","$1,400 ",$490 ,35%
West Soda,1128299,2/24/2023,West,Oregon,Portland,Fanta,$0.40 ,"2,000",$800 ,$280 ,35%
West Soda,1128299,2/24/2023,West,Oregon,Portland,Powerade,$0.45 ,"1,250",$563 ,$225 ,40%
West Soda,1128299,2/24/2023,West,Oregon,Portland,Dasani Water,$0.40 ,"3,250","$1,300 ",$390 ,30%
West Soda,1128299,3/23/2023,West,Oregon,Portland,Coca-Cola,$0.40 ,"4,750","$1,900 ",$665 ,35%
West Soda,1128299,3/23/2023,West,Oregon,Portland,Diet Coke,$0.50 ,"3,250","$1,625 ",$569 ,35%
West Soda,1128299,3/23/2023,West,Oregon,Portland,Sprite,$0.55 ,"3,500","$1,925 ",$674 ,35%
West Soda,1128299,3/23/2023,West,Oregon,Portland,Fanta,$0.50 ,"2,500","$1,250 ",$438 ,35%
West Soda,1128299,3/23/2023,West,Oregon,Portland,Powerade,$0.55 ,"1,000",$550 ,$220 ,40%
West Soda,1128299,3/23/2023,West,Oregon,Portland,Dasani Water,$0.50 ,"3,000","$1,500 ",$450 ,30%
West Soda,1128299,4/24/2023,West,Oregon,Portland,Coca-Cola,$0.55 ,"4,750","$2,613 ",$914 ,35%
West Soda,1128299,4/24/2023,West,Oregon,Portland,Diet Coke,$0.60 ,"2,750","$1,650 ",$578 ,35%
West Soda,1128299,4/24/2023,West,Oregon,Portland,Sprite,$0.60 ,"3,250","$1,950 ",$683 ,35%
West Soda,1128299,4/24/2023,West,Oregon,Portland,Fanta,$0.45 ,"2,250","$1,013 ",$354 ,35%
West Soda,1128299,4/24/2023,West,Oregon,Portland,Powerade,$0.50 ,"1,250",$625 ,$250 ,40%
West Soda,1128299,4/24/2023,West,Oregon,Portland,Dasani Water,$0.65 ,"3,000","$1,950 ",$585 ,30%
West Soda,1128299,5/25/2023,West,Oregon,Portland,Coca-Cola,$0.50 ,"5,000","$2,500 ",$875 ,35%
West Soda,1128299,5/25/2023,West,Oregon,Portland,Diet Coke,$0.55 ,"3,500","$1,925 ",$674 ,35%
West Soda,1128299,5/25/2023,West,Oregon,Portland,Sprite,$0.55 ,"3,500","$1,925 ",$674 ,35%
West Soda,1128299,5/25/2023,West,Oregon,Portland,Fanta,$0.50 ,"2,750","$1,375 ",$481 ,35%
West Soda,1128299,5/25/2023,West,Oregon,Portland,Powerade,$0.45 ,"1,750",$788 ,$315 ,40%
West Soda,1128299,5/25/2023,West,Oregon,Portland,Dasani Water,$0.60 ,"5,250","$3,150 ",$945 ,30%
West Soda,1128299,6/24/2023,West,Oregon,Portland,Coca-Cola,$0.55 ,"7,750","$4,263 ","$1,492 ",35%
West Soda,1128299,6/24/2023,West,Oregon,Portland,Diet Coke,$0.65 ,"6,500","$4,225 ","$1,479 ",35%
West Soda,1128299,6/24/2023,West,Oregon,Portland,Sprite,$0.80 ,"6,500","$5,200 ","$1,820 ",35%
West Soda,1128299,6/24/2023,West,Oregon,Portland,Fanta,$0.80 ,"5,250","$4,200 ","$1,470 ",35%
West Soda,1128299,6/24/2023,West,Oregon,Portland,Powerade,$0.90 ,"4,000","$3,600 ","$1,440 ",40%
West Soda,1128299,6/24/2023,West,Oregon,Portland,Dasani Water,$1.05 ,"7,000","$7,350 ","$2,205 ",30%
West Soda,1128299,7/23/2023,West,Oregon,Portland,Coca-Cola,$0.85 ,"8,500","$7,225 ","$2,529 ",35%
West Soda,1128299,7/23/2023,West,Oregon,Portland,Diet Coke,$0.90 ,"7,000","$6,300 ","$2,205 ",35%
West Soda,1128299,7/23/2023,West,Oregon,Portland,Sprite,$0.90 ,"6,500","$5,850 ","$2,048 ",35%
West Soda,1128299,7/23/2023,West,Oregon,Portland,Fanta,$0.85 ,"5,500","$4,675 ","$1,636 ",35%
West Soda,1128299,7/23/2023,West,Oregon,Portland,Powerade,$0.90 ,"6,000","$5,400 ","$2,160 ",40%
West Soda,1128299,7/23/2023,West,Oregon,Portland,Dasani Water,$1.05 ,"6,000","$6,300 ","$1,890 ",30%
West Soda,1128299,8/24/2023,West,Oregon,Portland,Coca-Cola,$0.90 ,"8,000","$7,200 ","$2,520 ",35%
West Soda,1128299,8/24/2023,West,Oregon,Portland,Diet Coke,$0.80 ,"7,750","$6,200 ","$2,170 ",35%
West Soda,1128299,8/24/2023,West,Oregon,Portland,Sprite,$0.70 ,"6,500","$4,550 ","$1,593 ",35%
West Soda,1128299,8/24/2023,West,Oregon,Portland,Fanta,$0.70 ,"4,250","$2,975 ","$1,041 ",35%
West Soda,1128299,8/24/2023,West,Oregon,Portland,Powerade,$0.70 ,"4,250","$2,975 ","$1,190 ",40%
West Soda,1128299,8/24/2023,West,Oregon,Portland,Dasani Water,$0.75 ,"2,500","$1,875 ",$563 ,30%
West Soda,1128299,9/25/2023,West,Oregon,Portland,Coca-Cola,$0.50 ,"4,500","$2,250 ",$788 ,35%
West Soda,1128299,9/25/2023,West,Oregon,Portland,Diet Coke,$0.55 ,"4,500","$2,475 ",$866 ,35%
West Soda,1128299,9/25/2023,West,Oregon,Portland,Sprite,$0.50 ,"2,500","$1,250 ",$438 ,35%
West Soda,1128299,9/25/2023,West,Oregon,Portland,Fanta,$0.50 ,"2,000","$1,000 ",$350 ,35%
West Soda,1128299,9/25/2023,West,Oregon,Portland,Powerade,$0.60 ,"2,250","$1,350 ",$540 ,40%
West Soda,1128299,9/25/2023,West,Oregon,Portland,Dasani Water,$0.45 ,"2,500","$1,125 ",$338 ,30%
West Soda,1128299,10/24/2023,West,Oregon,Portland,Coca-Cola,$0.40 ,"3,500","$1,400 ",$490 ,35%
West Soda,1128299,10/24/2023,West,Oregon,Portland,Diet Coke,$0.55 ,"5,250","$2,888 ","$1,011 ",35%
West Soda,1128299,10/24/2023,West,Oregon,Portland,Sprite,$0.50 ,"3,500","$1,750 ",$613 ,35%
West Soda,1128299,10/24/2023,West,Oregon,Portland,Fanta,$0.45 ,"3,250","$1,463 ",$512 ,35%
West Soda,1128299,10/24/2023,West,Oregon,Portland,Powerade,$0.55 ,"3,000","$1,650 ",$660 ,40%
West Soda,1128299,10/24/2023,West,Oregon,Portland,Dasani Water,$0.60 ,"3,500","$2,100 ",$630 ,30%
West Soda,1128299,11/24/2023,West,Oregon,Portland,Coca-Cola,$0.45 ,"5,750","$2,588 ",$906 ,35%
West Soda,1128299,11/24/2023,West,Oregon,Portland,Diet Coke,$0.50 ,"6,500","$3,250 ","$1,138 ",35%
West Soda,1128299,11/24/2023,West,Oregon,Portland,Sprite,$0.45 ,"4,750","$2,138 ",$748 ,35%
West Soda,1128299,11/24/2023,West,Oregon,Portland,Fanta,$0.55 ,"4,500","$2,475 ",$866 ,35%
West Soda,1128299,11/24/2023,West,Oregon,Portland,Powerade,$0.75 ,"4,250","$3,188 ","$1,275 ",40%
West Soda,1128299,11/24/2023,West,Oregon,Portland,Dasani Water,$0.80 ,"5,500","$4,400 ","$1,320 ",30%
West Soda,1128299,12/23/2023,West,Oregon,Portland,Coca-Cola,$0.65 ,"7,500","$4,875 ","$1,706 ",35%
West Soda,1128299,12/23/2023,West,Oregon,Portland,Diet Coke,$0.75 ,"7,500","$5,625 ","$1,969 ",35%
West Soda,1128299,12/23/2023,West,Oregon,Portland,Sprite,$0.70 ,"5,500","$3,850 ","$1,348 ",35%
West Soda,1128299,12/23/2023,West,Oregon,Portland,Fanta,$0.70 ,"5,500","$3,850 ","$1,348 ",35%
West Soda,1128299,12/23/2023,West,Oregon,Portland,Powerade,$0.80 ,"4,750","$3,800 ","$1,520 ",40%
West Soda,1128299,12/23/2023,West,Oregon,Portland,Dasani Water,$0.85 ,"5,750","$4,888 ","$1,466 ",30%
West Soda,1128299,1/17/2023,West,Oregon,Portland,Coca-Cola,$0.35 ,"4,000","$1,400 ",$560 ,40%
West Soda,1128299,1/17/2023,West,Oregon,Portland,Diet Coke,$0.45 ,"4,000","$1,800 ",$720 ,40%
West Soda,1128299,1/17/2023,West,Oregon,Portland,Sprite,$0.45 ,"4,000","$1,800 ",$720 ,40%
West Soda,1128299,1/17/2023,West,Oregon,Portland,Fanta,$0.45 ,"2,500","$1,125 ",$450 ,40%
West Soda,1128299,1/17/2023,West,Oregon,Portland,Powerade,$0.50 ,"2,000","$1,000 ",$450 ,45%
